codebase,area
A6430-0203-00,119552.735906322
A6423-0063-00,11301.0769638599
A6430-0197-00,68515.3735312612
A6422-0024-00,393589.683083379
A6431-0174-00,79432.1316015386
A6425-0267-00,72616.1201331246
A6425-0262-00,41538.8973204302
A6430-0193-00,22406.7170139599
A6423-0098-00,158167.798578235
A6430-0226-00,13754.3355348502
A6431-0202-00,248074.228164913
A6423-0094-00,24100.2772162346
A6423-0091-00,40702.848563102
A6430-0224-00,6586.82507223974
A6430-0223-00,4979.54515289992
A6431-0243-00,336553.474975553
A6426-0235-00,242818.971915005
A6431-0245-00,248479.349723669
A6422-0038-00,206616.664254856
A6430-0278-00,180261.76512757
A6431-0238-00,231836.841151989
A6430-0279-00,240205.326905906
A6430-0282-00,344090.755364008
A6431-0250-00,317160.485234574
A6426-0232-00,38814.3585865383
A6423-0182-00,150266.498407893
A6430-0281-00,483715.349645758
A6423-0171-00,10359.8739676408
A6435-0182-00,184638.662748129
A6432-0100-00,3708982.53236186
A6430-0038-00,190739.667971832
A6434-0159-00,272551.945361434
A6434-0166-00,464428.798386764
A6430-0050-00,238455.390867822
A6435-0213-00,257319.866569444
A6435-0210-00,123850.56198058
A6430-0070-00,38700.8574586028
A6435-0243-00,141147.154248951
A6435-0239-00,185411.75465466
A6435-0261-00,26797.4001677015
A6435-0268-00,116822.634534328
A6426-0003-00,25479.6035346571
A6430-0089-00,150242.058263472
A6425-0003-00,106877.878538542
A6431-0028-00,313901.518378973
A6431-0040-00,193630.794311133
A6432-0124-00,3582697.37357157
A6435-0283-00,113908.407540926
A6431-0059-00,127220.919923339
A6426-0057-00,3118.36863696113
A6430-0112-00,175675.857053275
A6426-0060-00,10952.2373630926
A6425-0046-00,7217.68043211636
A6425-0050-00,15047.6652195376
A6425-0047-00,6196.38958038073
A6425-0042-00,2814.32642834427
A6425-0045-00,8035.95098464701
A6425-0080-00,69610.6900165045
A6431-0070-00,104845.248699634
A6425-0117-00,8658.03881967341
A6425-0116-00,14531.352153874
A6425-0118-00,10155.4305707608
A6425-0119-00,6944.7379360149
A6425-0121-00,4830.32412044318
A6430-0106-00,62662.1414200472
A6425-0146-00,116330.673809973
A6425-0132-00,25647.1488468277
A6425-0131-00,26548.3046273729
A6431-0072-00,48036.5846948127
A6431-0109-00,776584.070958085
A6430-0120-00,333011.275991651
A6422-0009-00,1165137.73418466
A6425-0165-00,42237.537440233
A6425-0164-00,37198.6571800792
A6432-0120-00,188474.076535794
A6425-0170-00,110556.415936028
A6426-0103-00,5510.39208406969
A6431-0119-00,228212.556858059
A6426-0137-00,8158.67381769146
A6426-0148-00,40471.2304066269
A6431-0113-00,137401.022208018
A6426-0136-00,8823.59886141977
A6425-0182-00,29551.3099581982
A6425-0192-00,88148.4605977908
A6425-0186-00,53430.0647999266
A6431-0131-00,40046.8822214618
A6430-0134-00,15130.9107766328
A6431-0129-00,31386.3420335569
A6423-0007-00,12826.1244986511
A6424-0003-00,428017.906376818
A6426-0169-00,16132.8562002501
A6430-0141-00,130501.487392385
A6430-0171-00,281249.308926849
A6422-0017-00,981561.831235435
A6423-0028-00,50511.5989896816
A6430-0169-00,19393.202843828
A6425-0244-00,17050.4584202678
A6423-0047-00,18582.5994105053
A6430-0173-00,67007.5088857163
A6423-0046-00,17765.7000608837
A6432-0132-00,1112013.70674373
A6431-0171-00,162697.113914871
A6423-0049-00,58555.0670335917
A6423-0044-00,5374.1433110802
A6423-0067-00,10625.1403320446
A6430-0194-00,19123.307346148
A6431-0179-00,161986.517494556
A6430-0198-00,34436.0060436318
A6430-0216-00,243824.437191558
A6436-0008-00,21563.4158003462
A6422-0023-00,360256.319494407
A6430-0265-00,536796.827991817
A6430-0227-00,13661.4172974895
A6430-0253-00,263755.471912528
A6430-0229-00,28874.871266744
A6423-0149-00,147625.696058855
A6430-0263-00,122089.994259415
A6423-0163-00,365320.837930398
A6423-0120-00,6660.86338887048
A6425-0300-00,19045.2426980411
A6423-0123-00,6688.53578263604
A6430-0269-00,236670.681401157
A6431-0220-00,171971.497741879
A6426-0227-00,236607.673259916
A6426-0219-00,17829.6231372383
A6422-0030-00,104302.38829257
A6430-0257-00,17973.0230670825
A6431-0217-00,198514.579768801
A6435-0189-00,365111.909445493
A6435-0186-00,158590.802152216
A6435-0187-00,171788.17012253
A6435-0214-00,228572.10844311
A6435-0212-00,201975.460018921
A6430-0049-00,36051.1571037102
A6432-0102-00,313218.563924275
A6435-0246-00,129812.340813923
A6430-0077-00,313685.116219225
A6430-0073-00,105937.895103672
A6430-0075-00,180606.255666812
A6435-0275-00,259890.603363409
A6435-0266-00,41823.4117489883
A6425-0004-00,114640.891653023
A6425-0008-00,357564.420320189
A6435-0288-00,197388.915900307
A6430-0097-00,119099.199428302
A6426-0028-00,5101.70133702156
A6426-0032-00,5218.52438755058
A6426-0029-00,7296.29513148375
A6426-0030-00,6402.15249082517
A6426-0031-00,14564.9412557761
A6426-0027-00,2836.72035116659
A6426-0044-00,16613.4213807007
A6422-0004-00,426369.524322429
A6425-0049-00,3465.97002820057
A6425-0053-00,5769.12724043518
A6425-0054-00,7021.70849860059
A6425-0055-00,8291.44788219806
A6425-0143-00,84480.8385778289
A6425-0150-00,87515.3867047767
A6425-0128-00,7806.16600528991
A6425-0152-00,152572.984757098
A6425-0135-00,29904.1124772772
A6425-0130-00,40661.5749107189
A6425-0134-00,14685.9576923886
A6425-0124-00,4859.31158782865
A6425-0129-00,15371.7234189994
A6425-0127-00,8926.01758484322
A6425-0126-00,2809.31017938372
A6425-0125-00,10800.1255725141
A6426-0078-00,61255.1849390696
A6426-0101-00,16659.9435384179
A6432-0122-00,485207.151012473
A6426-0104-00,8740.41197666882
A6426-0099-00,6241.44416478933
A6426-0108-00,15504.4279249749
A6425-0169-00,112599.836251127
A6425-0167-00,70872.360362067
A6423-0006-00,178579.028200152
A6430-0121-00,8879.62747617542
A6430-0127-00,36223.6867728039
A6426-0140-00,14535.3172949073
A6431-0124-00,244657.502381068
A6426-0139-00,9095.79734991392
A6432-0126-00,371055.483440092
A6432-0131-00,881706.095484802
A6425-0220-00,101625.990464797
A6431-0134-00,48926.8825351736
A6425-0226-00,261299.786763101
A6425-0242-00,225046.753431996
A6425-0224-00,26105.6838131203
A6430-0158-00,59186.9825750891
A6426-0204-00,602754.266658859
A6425-0222-00,9135.56598801754
A6424-0007-00,276624.182500863
A6435-0335-00,486196.249178658
A6425-0249-00,176808.061633165
A6423-0054-00,123436.183944821
A6425-0246-00,16490.0135398863
A6430-0196-00,275532.661661309
A6423-0073-00,33030.5779903052
A6425-0263-00,10802.9942901972
A6436-0009-00,16700.5841561038
A6425-0265-00,12799.6692894607
A6424-0014-00,705102.055543921
A6425-0272-00,139422.603929426
A6423-0068-00,10753.9075886433
A6430-0206-00,42593.1411165117
A6431-0188-00,200810.356123917
A6422-0026-00,292124.3245626
A6430-0242-00,81435.2855579635
A6431-0197-00,59691.3098932993
A6423-0089-00,6474.52250383302
A6425-0287-00,72606.9730162965
A6423-0092-00,9158.02344844084
A6431-0201-00,194658.415176069
A6423-0127-00,8655.7659957754
A6425-0302-00,8422.8538824237
A6423-0131-00,15194.2352611444
A6423-0132-00,17147.2810581162
A6423-0133-00,19381.6022360853
A6423-0130-00,9712.15818641622
A6423-0151-00,117137.024100553
A6424-0028-00,154715.250470071
A6423-0129-00,14085.9323240365
A6423-0135-00,12671.5821177333
A6423-0136-00,27245.6944831194
A6431-0227-00,403096.850993736
A6425-0305-00,6648.35081213835
A6424-0026-00,48277.6815714155
A6423-0139-00,14941.3767685712
A6423-0154-00,97517.7888920058
A6430-0272-00,179264.092346837
A6435-0196-00,286272.130836907
A6435-0191-00,284186.216609934
A6430-0040-00,165372.241734883
A6430-0058-00,301951.330792441
A6430-0055-00,173543.786378811
A6435-0218-00,295756.923074801
A6435-0247-00,184211.021961346
A6431-0015-00,302012.558888917
A6435-0271-00,146352.235235065
A6435-0270-00,133801.532121505
A6431-0029-00,181319.296786554
A6426-0005-00,6580.0966310512
A6426-0006-00,11135.9145859248
A6431-0044-00,123855.051896726
A6431-0042-00,120211.913964854
A6425-0013-00,12973.5658445426
A6426-0034-00,4106.84573796304
A6426-0050-00,58840.8324699953
A6430-0094-00,159343.534891194
A6431-0047-00,113657.646060168
A6435-0298-00,266900.306114093
A6425-0048-00,7836.49959865263
A6431-0065-00,168858.997643757
A6422-0005-00,518868.313945201
A6425-0056-00,3122.80503640019
A6425-0051-00,1997.48201146159
A6425-0133-00,12674.1937742183
A6430-0110-00,227637.069613867
A6425-0141-00,125059.627253431
A6431-0074-00,62923.6006603635
A6432-0127-00,1807312.59614778
A6426-0075-00,7586.17359043363
A6424-0001-00,387497.690796655
A6431-0095-00,51294.9889456181
A6426-0109-00,8167.98045528611
A6425-0168-00,81991.7247042758
A6425-0172-00,109218.940286281
A6431-0096-00,102541.753053308
A6426-0105-00,3879.50607683599
A6423-0002-00,351761.818219152
A6426-0143-00,15239.2599461738
A6431-0125-00,139467.9588291
A6431-0122-00,228411.144520183
A6435-0324-00,185417.278058138
A6426-0141-00,4809.08671652923
A6431-0133-00,34854.4445007894
A6425-0207-00,27203.1979416185
A6431-0145-00,198885.420844371
A6430-0145-00,158515.451911656
A6425-0205-00,18546.8137278318
A6425-0231-00,150731.38419802
A6431-0144-00,21716.7362161007
A6431-0158-00,307625.061114518
A6426-0186-00,4977.63023632113
A6422-0014-00,254601.256631685
A6426-0206-00,15458.9002628724
A6431-0162-00,172175.943472629
A6425-0247-00,33657.3193047398
A6431-0175-00,222732.357385137
A6431-0166-00,208460.22243786
A6430-0215-00,145219.848374915
A6423-0103-00,560530.765831583
A6426-0216-00,200123.876870882
A6423-0072-00,10718.6151318989
A6430-0228-00,18979.563657396
A6424-0021-00,281631.996346433
A6423-0095-00,10662.7027048008
A6424-0019-00,241879.1511766
A6431-0199-00,58453.2513365416
A6425-0286-00,6524.64289702202
A6425-0289-00,45575.8019051144
A6431-0211-00,462152.450915033
A6425-0319-00,139689.418453823
A6425-0311-00,17046.0849319756
A6426-0243-00,2694771.57458027
A6425-0310-00,8369.20806077342
A6430-0262-00,22464.0347727794
A6425-0315-00,48671.9720500794
A6424-0030-00,125393.054212981
A6431-0219-00,71708.5608719454
A6431-0225-00,168079.970634179
A6423-0147-00,7123.88180579455
A6431-0235-00,216699.910005122
A6422-0042-00,2741648.13628712
A6423-0159-00,30310.1441142485
A6423-0161-00,137972.4241942
A6423-0164-00,78034.8890965842
A6435-0195-00,152071.943830802
A6435-0198-00,329799.626160691
A6435-0194-00,156769.858863262
A6430-0041-00,117669.667030127
A6435-0215-00,238444.319955092
A6435-0216-00,264752.044775755
A6430-0052-00,212428.673379269
A6431-0016-00,235485.211237519
A6435-0245-00,198380.934689563
A6435-0244-00,137877.36160703
A6435-0250-00,170835.723258316
A6435-0277-00,237339.740354912
A6435-0274-00,149186.656203029
A6435-0285-00,199544.570339765
A6435-0291-00,285497.073346281
A6425-0059-00,10763.6743303384
A6425-0057-00,7591.52981945013
A6430-0102-00,162540.996129195
A6431-0064-00,251448.96614743
A6426-0067-00,90885.0374086902
A6425-0058-00,2313.00688639687
A6425-0065-00,19251.47028055
A6425-0062-00,6140.73960910472
A6425-0068-00,16680.0192763944
A6435-0310-00,346785.771886299
A6425-0140-00,68437.1324447517
A6426-0088-00,103397.864626554
A6431-0083-00,216947.148569839
A6435-0311-00,135175.364267765
A6435-0320-00,289584.812978828
A6426-0107-00,7997.17319913006
A6425-0171-00,38425.2731472275
A6426-0106-00,12674.6307774787
A6435-0326-00,213742.076394401
A6425-0189-00,26349.3762102685
A6426-0147-00,5454.91851182879
A6426-0144-00,5049.54124012176
A6426-0142-00,4001.86444503273
A6426-0146-00,4706.35527154157
A6431-0112-00,55042.3497563961
A6425-0194-00,65028.1204520193
A6425-0200-00,184328.129993479
A6425-0204-00,18028.1176801082
A6425-0217-00,188651.233621559
A6426-0175-00,80667.2500859276
A6423-0009-00,11377.7788662114
A6435-0328-00,200814.43056732
A6430-0151-00,9498.16423891383
A6435-0334-00,193875.527861785
A6425-0238-00,143821.969107932
A6430-0159-00,42357.5294516209
A6425-0225-00,7429.86461854327
A6426-0187-00,3961.2524041711
A6424-0006-00,331941.316059274
A6430-0154-00,12858.0559864595
A6430-0192-00,190260.040993309
A6425-0264-00,262099.173140985
A6430-0183-00,61869.4563454294
A6425-0266-00,22755.4040613487
A6431-0180-00,41454.6719756273
A6423-0080-00,39610.3755327991
A6425-0275-00,226759.335173909
A6430-0199-00,21199.8832556025
A6430-0232-00,286063.356838786
A6423-0077-00,83233.7402736704
A6430-0251-00,193376.065329151
A6425-0295-00,86139.7630359715
A6430-0234-00,31418.8255755137
A6431-0207-00,166923.920206623
A6423-0128-00,209065.670366368
A6430-0231-00,13803.7172303981
A6423-0096-00,8829.48681372878
A6425-0293-00,98600.3219453655
A6425-0288-00,17197.159637964
A6423-0101-00,11788.8652084707
A6430-0268-00,9646.4681559895
A6422-0035-00,191433.612727942
A6425-0321-00,142597.264082762
A6423-0155-00,22614.4956638182
A6424-0033-00,113825.301404647
A6425-0322-00,182848.714030274
A6423-0162-00,54109.5759765596
A6423-0156-00,13487.5837671193
A6425-0320-00,52353.3186258591
A6431-0234-00,131318.100223967
A6424-0034-00,196676.337526301
A6423-0165-00,29062.1154945922
A6430-0274-00,254401.73144383
A6431-0236-00,164116.074148361
A6422-0034-00,164600.709931355
A6422-0045-00,5862831.83584185
A6431-0237-00,283807.601258278
A6434-0161-00,187075.973131199
A6435-0199-00,119611.08957068
A6435-0193-00,296437.53270015
A6430-0053-00,198114.425626015
A6431-0009-00,3110479.83129506
A6435-0225-00,330170.127485395
A6435-0224-00,164485.064923849
A6432-0111-00,2553658.65219323
A6435-0248-00,129547.741942723
A6435-0254-00,185559.699965673
A6435-0280-00,355581.088554112
A6435-0281-00,313037.437347064
A6435-0289-00,222171.374428598
A6435-0287-00,163736.510862696
A6426-0037-00,13995.0160898694
A6431-0050-00,204767.385998105
A6431-0052-00,169966.218983682
A6425-0067-00,22736.7253294706
A6425-0060-00,5068.31666004194
A6431-0060-00,94099.1839051116
A6436-0005-00,94661.2415774594
A6435-0301-00,215448.57524026
A6425-0066-00,13083.638326
A6425-0064-00,5727.39443084413
A6435-0302-00,265129.685964868
A6425-0147-00,102807.931304824
A6436-0006-00,3677541.8431365
A6425-0144-00,98093.3087833849
A6425-0136-00,18762.0521138007
A6432-0121-00,708410.21790017
A6425-0137-00,9408.34546945396
A6422-0007-00,1285263.43944562
A6431-0077-00,88396.4363331077
A6435-0319-00,208013.395608852
A6431-0117-00,370574.676773223
A6431-0107-00,217915.797300627
A6431-0101-00,86203.5410480609
A6426-0145-00,5364.0577988739
A6431-0116-00,56080.1122963781
A6426-0159-00,82366.946298911
A6431-0128-00,138315.886045072
A6425-0202-00,202465.159312217
A6430-0132-00,122106.811209434
A6426-0167-00,132743.013832075
A6431-0118-00,41710.3069730032
A6426-0149-00,6808.31058843842
A6426-0157-00,16268.5040477802
A6431-0141-00,205994.835503049
A6431-0132-00,39833.4029153121
A6426-0168-00,4541.10172298204
A6426-0172-00,5422.58686861238
A6425-0214-00,37929.6288125676
A6422-0010-00,125124.002485124
A6430-0153-00,15197.676470915
A6425-0240-00,176349.475805916
A6430-0166-00,104024.356258415
A6425-0232-00,131711.55787041
A6430-0163-00,112861.715788209
A6425-0227-00,28979.8988757444
A6423-0058-00,137258.368185944
A6430-0176-00,16040.6849277764
A6426-0207-00,5152.69822709227
A6423-0050-00,49291.1922561321
A6422-0028-00,3231173.32196383
A6431-0172-00,119161.095155702
A6426-0209-00,18156.7852345668
A6430-0175-00,3425.16106707002
A6430-0184-00,42520.2840884651
A6423-0051-00,19250.5991532686
A6423-0081-00,130716.489438247
A6423-0079-00,70820.7328116734
A6425-0269-00,22814.9741789009
A6423-0074-00,12266.0935934283
A6430-0201-00,12198.0875188218
A6425-0273-00,60715.2673619314
A6430-0200-00,6974.76366509753
A6424-0010-00,184402.768863963
A6430-0217-00,57203.3527911754
A6423-0109-00,124396.826008442
A6430-0237-00,62391.2282367286
A6423-0100-00,10245.6083145658
A6425-0299-00,118707.973682437
A6423-0102-00,21756.9670803148
A6430-0240-00,34820.7861789327
A6425-0298-00,89416.0247111231
A6423-0104-00,18120.742750636
A6430-0235-00,10246.5070212267
A6423-0107-00,9142.91320134123
A6425-0296-00,141227.260353539
A6424-0041-00,136038.485709289
A6423-0179-00,267764.812873029
A6423-0167-00,24591.4376821477
A6432-0137-00,1001633.61519007
A6426-0228-00,63968.5662345075
A6424-0037-00,304718.011191931
A6430-0277-00,310493.169122681
A6423-0177-00,185624.009024692
A6424-0046-00,122934.813653451
A6426-0230-00,31850.5604146878
A6435-0192-00,156048.044242845
A6432-0108-00,3217782.81564927
A6435-0220-00,183136.003384744
A6435-0217-00,165329.918937931
A6430-0059-00,149804.547356783
A6430-0057-00,260663.650294975
A6430-0074-00,13551.7796173187
A6430-0081-00,228449.546986127
A6436-0003-00,2420137.71205743
A6430-0078-00,165428.925266944
A6430-0079-00,223991.036993834
A6422-0001-00,3609657.64623365
A6430-0082-00,159160.877206351
A6430-0095-00,460352.085964656
A6435-0272-00,90720.3657649881
A6435-0290-00,185746.925208086
A6426-0036-00,3833.03285362542
A6431-0046-00,81923.7168014783
A6426-0035-00,1457.93661654566
A6426-0049-00,62859.9416104348
A6431-0049-00,179260.60859964
A6425-0020-00,58492.4090949798
A6426-0061-00,2537.9357834697
A6425-0079-00,38077.8024075784
A6435-0304-00,358350.887174737
A6425-0074-00,30843.3709901979
A6426-0062-00,9663.64887510168
A6425-0078-00,43232.7167711921
A6425-0063-00,3172.64291365414
A6425-0075-00,16531.0917600376
A6425-0160-00,156583.780373595
A6426-0077-00,7598.21260749878
A6431-0080-00,140867.085958173
A6426-0080-00,55610.2368049193
A6432-0117-00,84181.5259433696
A6426-0089-00,48475.5360451812
A6435-0316-00,156343.942035982
A6426-0114-00,30250.6275348628
A6425-0179-00,90331.8813584474
A6425-0175-00,63775.0407632
A6430-0122-00,148588.449742846
A6426-0111-00,6654.2506764807
A6426-0150-00,10016.016933138
A6425-0187-00,7520.30998567697
A6426-0154-00,18186.6918436041
A6425-0190-00,19648.0848783322
A6425-0196-00,47424.1768709904
A6425-0195-00,58566.0326139081
A6425-0203-00,118612.547530864
A6425-0201-00,58639.9944589167
A6424-0004-00,1349322.43040805
A6423-0010-00,142357.396687341
A6423-0012-00,13459.9274609887
A6423-0008-00,6624.79088645391
A6426-0170-00,8651.17518435838
A6426-0171-00,13611.0728456219
A6425-0210-00,10301.9136060024
A6425-0219-00,35732.0854849127
A6423-0015-00,16084.3968021884
A6423-0020-00,33184.8706701531
A6430-0143-00,29997.323502531
A6431-0161-00,393089.112961193
A6425-0241-00,70611.3709576695
A6426-0197-00,34381.6221249123
A6426-0191-00,9805.92536363811
A6435-0333-00,242180.274696678
A6426-0189-00,2420.77790914739
A6423-0076-00,834057.536989466
A6430-0191-00,74999.4695479498
A6425-0256-00,221206.213839624
A6431-0170-00,208070.184272566
A6425-0250-00,53465.7510476169
A6430-0233-00,283888.342416998
A6425-0278-00,98939.9541147043
A6430-0220-00,135765.084146343
A6425-0270-00,15824.5857575139
A6422-0032-00,2990797.68718257
A6425-0290-00,20640.1264951172
A6426-0221-00,416400.677130919
A6423-0105-00,5554.21769207372
A6430-0256-00,55735.3514616338
A6423-0106-00,5487.71461817916
A6430-0236-00,9656.00495592454
A6430-0254-00,96730.8873363581
A6430-0241-00,22565.857838241
A6425-0292-00,51305.524415714
A6430-0250-00,124960.404644512
A6423-0170-00,117516.54325205
A6425-0332-00,173212.314379451
A6423-0168-00,11582.6803313577
A6424-0040-00,44393.6913963879
A6424-0036-00,123942.04272713
A6430-0280-00,99132.5536962296
A6423-0181-00,149495.045672082
A6430-0266-00,295383.519366064
A6424-0022-00,39875.3469254452
A6424-0029-00,403056.136823037
A6425-0308-00,151289.796141151
A6431-0210-00,202097.505621593
A6430-0044-00,389716.733201994
A6430-0042-00,277759.877472249
